,BHK,SQUARE_FT,READY_TO_MOVE,PRICE,City
14859,2,860.0424288,0,150.0,Maharashtra
14860,1,374.5318352,0,39.0,Maharashtra
14861,1,349.9840916,0,33.0,Maharashtra
14862,2,1260.005929,1,170.0,Maharashtra
14863,1,650.026001,0,87.5,Maharashtra
14865,2,1041.563337,1,210.0,Maharashtra
14866,3,1400.0,0,210.0,Maharashtra
14868,2,663.1592909,0,150.0,Maharashtra
14869,1,644.983462,1,58.5,Maharashtra
14870,2,1294.28895,1,240.0,Maharashtra
14871,4,2979.392535,1,720.0,Maharashtra
14872,1,495.2830189,0,42.0,Maharashtra
14873,3,1043.364852,1,160.0,Maharashtra
14874,1,710.032066,1,62.0,Maharashtra
14877,3,1401.919551,1,260.0,Maharashtra
14878,2,1125.325752,1,190.0,Maharashtra
14880,3,1580.49221,1,280.0,Maharashtra
14881,3,915.4929577,0,130.0,Maharashtra
14882,4,2799.865606,1,500.0,Maharashtra
14883,3,1250.0,0,260.0,Maharashtra
14884,2,1099.958752,0,160.0,Maharashtra
14886,1,661.0439936,1,58.0,Maharashtra
14888,2,1106.83603,1,210.0,Maharashtra
14889,2,1050.030883,1,170.0,Maharashtra
14890,1,655.0218341,1,45.0,Maharashtra
14892,3,2132.687763,1,370.0,Maharashtra
14895,2,641.5490493,0,110.0,Maharashtra
14897,3,1528.184081,0,350.0,Maharashtra
14898,2,1100.0,1,275.0,Maharashtra
14899,1,660.0452602,1,52.5,Maharashtra
14900,3,1500.028847,1,260.0,Maharashtra
14901,1,365.7357374,0,64.3,Maharashtra
14902,2,845.8873761,1,210.0,Maharashtra
14903,2,744.7402718,1,160.0,Maharashtra
14905,2,929.5531505,0,140.0,Maharashtra
14906,3,1300.020313,1,320.0,Maharashtra
14907,2,880.0396018,0,160.0,Maharashtra
14908,1,649.0599821,1,58.0,Maharashtra
14909,1,325.9191492,0,57.0,Maharashtra
14911,2,667.0001668,1,160.0,Maharashtra
14912,3,1616.37931,1,240.0,Maharashtra
14917,1,635.021432,1,40.0,Maharashtra
14918,2,898.1058132,0,110.0,Maharashtra
14919,2,1190.059503,1,170.0,Maharashtra
14920,3,1104.09398,0,250.0,Maharashtra
14923,2,1002.793496,1,140.0,Maharashtra
14925,1,475.0175932,1,54.0,Maharashtra
14926,1,424.0088106,0,92.4,Maharashtra
14929,3,1690.067603,1,390.0,Maharashtra
14931,3,1684.801685,0,240.0,Maharashtra
14932,1,764.8523657,1,64.5,Maharashtra
14933,1,385.9811641,1,75.0,Maharashtra
14935,2,989.6790612,1,140.0,Maharashtra
14938,1,712.9616427,1,100.0,Maharashtra
14939,1,785.0568489,0,87.0,Maharashtra
14943,2,600.0,0,78.0,Maharashtra
14945,2,1780.317145,1,430.0,Maharashtra
14946,2,1256.946282,1,190.0,Maharashtra
14947,4,2099.90455,1,330.0,Maharashtra
14948,2,910.228695,1,160.0,Maharashtra
14949,1,450.4504505,1,47.0,Maharashtra
14950,3,1166.213139,1,210.0,Maharashtra
14951,2,631.3131313,1,110.0,Maharashtra
14953,3,1252.261027,1,180.0,Maharashtra
14954,2,642.4670736,1,140.0,Maharashtra
14956,1,675.0317662,1,85.0,Maharashtra
14957,1,440.0,0,55.0,Maharashtra
14958,1,550.0045834,1,60.0,Maharashtra
14959,1,590.048905,1,55.5,Maharashtra
14960,1,735.6727728,0,100.0,Maharashtra
14961,2,1195.589603,1,270.0,Maharashtra
14962,1,720.0620361,1,65.0,Maharashtra
14963,2,1075.268817,1,140.0,Maharashtra
14965,1,654.0389026,1,77.0,Maharashtra
14967,1,330.0043422,0,76.0,Maharashtra
14968,2,742.482366,1,180.0,Maharashtra
14969,1,575.0273823,1,84.0,Maharashtra
14972,1,42723.97721,0,9900.0,Maharashtra
14977,3,1152.542373,1,170.0,Maharashtra
14978,2,47602.51897,0,9600.0,Maharashtra
14981,1,730.0053677,1,68.0,Maharashtra
14982,3,2100.105005,1,300.0,Maharashtra
14983,1,610.0040667,1,90.0,Maharashtra
14985,2,826.0118645,1,110.0,Maharashtra
14986,3,1019.85722,0,170.0,Maharashtra
14988,2,1000.0,0,130.0,Maharashtra
14990,1,670.0032289,1,83.0,Maharashtra
14992,2,1213.019745,1,180.0,Maharashtra
14993,2,687.6948469,0,150.0,Maharashtra
14995,1,555.0416281,1,60.0,Maharashtra
14996,1,727.0168856,0,62.0,Maharashtra
14999,1,403.8095238,0,42.4,Maharashtra
15000,3,1340.074313,1,220.0,Maharashtra
15003,3,1522.815032,1,280.0,Maharashtra
15005,2,866.6666667,1,130.0,Maharashtra
15006,2,869.6912596,0,180.0,Maharashtra
15008,2,1127.57732,1,140.0,Maharashtra
15009,2,1074.782215,1,190.0,Maharashtra
15010,1,650.0,1,65.0,Maharashtra
15011,3,1100.513573,0,270.0,Maharashtra
15013,1,619.0800471,1,100.0,Maharashtra
15014,2,600.0436395,0,110.0,Maharashtra
15015,2,55144.50867,1,9540.0,Maharashtra
15017,2,886.1320337,1,160.0,Maharashtra
15020,3,1352.028042,1,270.0,Maharashtra
15022,2,996.5831435,0,210.0,Maharashtra
15023,3,1023.94903,1,180.0,Maharashtra
15028,2,975.975976,0,130.0,Maharashtra
15030,2,761.2087996,1,200.0,Maharashtra
15031,1,45302.48118,1,6500.0,Maharashtra
15033,2,1450.031901,1,250.0,Maharashtra
15034,2,957.052279,0,160.0,Maharashtra
15035,2,1076.670256,1,190.0,Maharashtra
15036,2,1030.638059,1,220.0,Maharashtra
15038,1,672.005376,1,120.0,Maharashtra
15039,1,676.0309472,1,90.0,Maharashtra
15040,1,750.0340925,1,110.0,Maharashtra
15042,1,600.8630578,1,110.0,Maharashtra
15044,5,6000.0,1,1350.0,Maharashtra
15046,1,500.0,1,45.0,Maharashtra
15048,1,600.0,1,93.0,Maharashtra
15052,1,1442.169022,1,100.0,Maharashtra
15053,1,650.0426257,1,61.0,Maharashtra
15054,1,368.7720675,0,47.0,Maharashtra
15055,1,490.6990231,0,110.0,Maharashtra
15057,3,992.6653063,1,180.0,Maharashtra
15058,2,1030.029316,1,130.0,Maharashtra
15059,3,2143.260011,1,570.0,Maharashtra
15060,3,1600.0,1,310.0,Maharashtra
15061,1,343.0400976,0,22.5,Maharashtra
15062,2,1165.076822,0,160.0,Maharashtra
15063,2,1528.050644,1,280.0,Maharashtra
15066,4,3285.014079,1,630.0,Maharashtra
15067,1,720.0460829,1,50.0,Maharashtra
15069,3,1820.020222,1,450.0,Maharashtra
15070,1,427.0665275,0,45.0,Maharashtra
15071,2,671.0283509,0,120.0,Maharashtra
15072,1,649.9682942,0,82.0,Maharashtra
15073,3,1229.773463,1,190.0,Maharashtra
15076,1,404.5268481,0,84.0,Maharashtra
15077,2,1073.191672,1,200.0,Maharashtra
15078,1,610.035077,1,40.0,Maharashtra
15079,1,351.2910424,0,55.1,Maharashtra
15080,1,650.0691563,1,47.0,Maharashtra
15084,1,450.0121625,0,74.0,Maharashtra
15085,2,1009.625093,0,150.0,Maharashtra
15086,3,1159.840522,1,160.0,Maharashtra
15087,1,462.7862595,0,87.3,Maharashtra
15088,4,2525.743151,1,520.0,Maharashtra
15089,3,1339.72278,0,260.0,Maharashtra
15090,3,1373.855121,1,330.0,Maharashtra
15091,1,693.0443548,1,55.0,Maharashtra
15097,2,1465.036344,1,260.0,Maharashtra
15098,3,1094.840564,0,240.0,Maharashtra
15099,2,661.4485724,0,120.0,Maharashtra
15100,2,700.0186672,1,150.0,Maharashtra
15101,1,543.078056,0,29.5,Maharashtra
15102,2,1268.0164,1,300.0,Maharashtra
15103,2,636.0344047,0,84.3,Maharashtra
15104,2,1233.552632,1,300.0,Maharashtra
15105,1,660.0660066,1,52.0,Maharashtra
15106,1,480.0076801,1,100.0,Maharashtra
15107,3,1086.890888,0,180.0,Maharashtra
15108,2,649.2018636,0,170.0,Maharashtra
15109,1,679.4117647,0,69.3,Maharashtra
15112,2,50300.71077,0,9200.0,Maharashtra
15113,1,376.2525997,0,19.9,Maharashtra
15114,4,3258.721086,1,610.0,Maharashtra
15115,3,1625.37556,1,330.0,Maharashtra
15116,1,690.0517539,1,60.0,Maharashtra
15117,4,2230.483271,1,570.0,Maharashtra
15118,2,984.0098401,1,120.0,Maharashtra
15119,2,969.9769053,1,210.0,Maharashtra
15121,3,1318.101933,1,180.0,Maharashtra
15122,2,1236.284964,1,160.0,Maharashtra
15123,1,749.9829549,0,110.0,Maharashtra
15124,2,1464.00976,1,180.0,Maharashtra
15125,1,449.0433424,0,46.0,Maharashtra
15126,2,1304.052997,1,250.0,Maharashtra
15127,2,885.0381964,1,190.0,Maharashtra
15129,2,1139.357687,1,160.0,Maharashtra
15130,1,600.0,1,78.0,Maharashtra
15132,1,453.0248118,0,65.0,Maharashtra
15134,2,67474.77578,0,9630.0,Maharashtra
15135,2,1000.0,1,150.0,Maharashtra
15136,3,1049.032559,1,270.0,Maharashtra
15137,2,1150.020125,1,200.0,Maharashtra
15138,1,549.0438001,0,44.5,Maharashtra
15140,3,1700.037779,1,270.0,Maharashtra
15143,1,678.4678961,0,110.0,Maharashtra
15144,1,645.9661769,0,69.9,Maharashtra
15149,3,1500.0,1,240.0,Maharashtra
15150,1,715.2223149,0,120.0,Maharashtra
15152,3,2169.854166,1,430.0,Maharashtra
15153,2,1042.83054,1,140.0,Maharashtra
15154,1,600.0176476,1,68.0,Maharashtra
15156,2,660.0224408,0,100.0,Maharashtra
15158,2,666.6666667,1,160.0,Maharashtra
15160,1,424.9932182,1,47.0,Maharashtra
15162,1,715.0640153,0,52.5,Maharashtra
15163,3,1600.0,1,250.0,Maharashtra
15164,1,457.0042902,0,98.0,Maharashtra
15165,4,2800.0,1,700.0,Maharashtra
15167,4,3193.102898,1,800.0,Maharashtra
15169,1,675.0675068,1,60.0,Maharashtra
15170,2,603.5578145,0,76.0,Maharashtra
15171,2,1300.21214,1,190.0,Maharashtra
15172,2,960.0,1,120.0,Maharashtra
15174,1,665.0544135,1,55.0,Maharashtra
15177,1,700.0622278,0,45.0,Maharashtra
15180,1,785.0401341,0,89.0,Maharashtra
15181,1,385.0473287,0,24.0,Maharashtra
15183,2,1074.91318,1,130.0,Maharashtra
15184,2,1098.297639,1,160.0,Maharashtra
15185,2,1351.351351,1,240.0,Maharashtra
15186,1,575.0025219,1,57.0,Maharashtra
15187,2,1148.178861,1,180.0,Maharashtra
15191,2,1118.985453,1,180.0,Maharashtra
15192,7,4599.816007,1,950.0,Maharashtra
15193,3,1960.040465,1,310.0,Maharashtra
15195,1,415.62118,0,64.6,Maharashtra
15196,1,650.0334576,1,68.0,Maharashtra
15197,1,412.979351,1,35.0,Maharashtra
15198,1,650.0893873,1,40.0,Maharashtra
15201,1,441.9118502,0,38.0,Maharashtra
15202,3,1499.556949,0,220.0,Maharashtra
15203,3,1411.764706,1,240.0,Maharashtra
15204,3,1350.795795,0,230.0,Maharashtra
15205,3,1152.073733,1,170.0,Maharashtra
15206,2,957.9691055,0,160.0,Maharashtra
15207,1,326.3049488,0,60.2,Maharashtra
15209,3,2064.135643,1,280.0,Maharashtra
15210,1,619.000628,0,69.0,Maharashtra
15211,2,1021.624383,1,180.0,Maharashtra
15212,2,625.9328807,1,130.0,Maharashtra
15213,1,500.0,1,27.0,Maharashtra
15214,1,542.5030255,1,130.0,Maharashtra
15215,2,1258.574036,1,200.0,Maharashtra
15216,1,508.0313784,1,68.0,Maharashtra
15217,2,1165.660998,1,170.0,Maharashtra
15218,1,690.0012545,1,55.0,Maharashtra
15219,3,1824.921585,1,320.0,Maharashtra
15220,1,849.9906594,0,91.0,Maharashtra
15222,2,1067.101877,1,170.0,Maharashtra
15223,2,1199.949476,1,190.0,Maharashtra
15225,2,991.9121013,1,130.0,Maharashtra
15226,3,1650.064169,1,270.0,Maharashtra
15227,4,3850.160801,1,850.0,Maharashtra
15229,2,1500.019737,1,380.0,Maharashtra
15230,1,640.0787789,0,39.0,Maharashtra
15231,3,1478.1966,1,200.0,Maharashtra
15232,2,917.884629,0,130.0,Maharashtra
15234,1,426.6756257,0,25.4,Maharashtra
15235,2,730.7998937,1,110.0,Maharashtra
15237,1,610.0040667,1,120.0,Maharashtra
15240,2,986.6798224,1,160.0,Maharashtra
15242,1,673.9863029,1,62.0,Maharashtra
15243,3,1040.983923,1,270.0,Maharashtra
15244,2,640.0,1,96.0,Maharashtra
15245,3,1085.702653,0,160.0,Maharashtra
15246,3,2240.143369,1,450.0,Maharashtra
15248,1,700.0443066,1,79.0,Maharashtra
15251,3,936.329588,0,150.0,Maharashtra
15252,1,495.1762998,0,58.0,Maharashtra
15253,2,1043.296818,0,140.0,Maharashtra
15254,2,638.4510185,0,88.7,Maharashtra
15256,1,640.0,1,56.0,Maharashtra
15259,1,559.9800896,1,90.0,Maharashtra
15261,2,1200.030001,0,160.0,Maharashtra
15262,1,632.1112516,1,100.0,Maharashtra
15263,2,950.0059375,0,160.0,Maharashtra
15265,1,695.0809655,1,45.5,Maharashtra
15266,3,1611.495333,1,240.0,Maharashtra
15267,2,965.0058408,1,190.0,Maharashtra
15269,1,402.8461959,0,73.6,Maharashtra
15270,1,800.0,1,110.0,Maharashtra
15271,1,660.0660066,1,46.0,Maharashtra
15272,2,50302.36394,0,9150.0,Maharashtra
15275,2,640.0,1,96.0,Maharashtra
15277,2,1020.061204,0,150.0,Maharashtra
15279,2,1609.010459,1,380.0,Maharashtra
15283,3,1247.972045,1,200.0,Maharashtra
15286,2,789.1527369,1,110.0,Maharashtra
15287,2,1059.883413,1,160.0,Maharashtra
15288,2,955.0186229,1,200.0,Maharashtra
15289,3,1752.444198,1,380.0,Maharashtra
15291,2,865.0519031,0,130.0,Maharashtra
15293,4,1656.067833,1,250.0,Maharashtra
15294,2,1125.967628,1,160.0,Maharashtra
15295,5,9000.090001,1,2000.0,Maharashtra
15296,2,61348.02421,1,9020.0,Maharashtra
15297,2,1110.406091,1,140.0,Maharashtra
15298,2,1091.791347,1,270.0,Maharashtra
15299,3,1595.084776,1,270.0,Maharashtra
15301,1,670.8782915,1,120.0,Maharashtra
15302,3,1431.005111,1,210.0,Maharashtra
15303,1,694.1001487,1,42.0,Maharashtra
15304,2,1150.05145,1,190.0,Maharashtra
15305,2,1235.669664,1,180.0,Maharashtra
15306,2,1027.657388,1,230.0,Maharashtra
15307,2,882.1334057,0,130.0,Maharashtra
15308,2,623.8303182,0,120.0,Maharashtra
15309,2,800.0,1,98.0,Maharashtra
15310,4,3195.052821,1,620.0,Maharashtra
15312,2,1465.072668,1,250.0,Maharashtra
15313,1,620.0432588,1,43.0,Maharashtra
15314,1,579.9672489,1,85.0,Maharashtra
15315,2,911.0021023,1,130.0,Maharashtra
15317,2,1278.480435,1,280.0,Maharashtra
15318,1,689.5293688,1,56.7,Maharashtra
15320,3,1312.06046,1,250.0,Maharashtra
15321,1,688.0349052,1,41.0,Maharashtra
15323,2,768.7379885,1,120.0,Maharashtra
15324,1,580.0,0,75.4,Maharashtra
15325,3,2109.89011,1,480.0,Maharashtra
15328,1,402.7472527,0,73.3,Maharashtra
15330,2,1204.819277,1,160.0,Maharashtra
15332,2,1160.934552,0,160.0,Maharashtra
15333,1,307.9637501,0,76.8,Maharashtra
15334,3,1712.838844,1,230.0,Maharashtra
15336,1,416.4300587,0,110.0,Maharashtra
15341,2,1180.03181,1,230.0,Maharashtra
15342,3,1073.191672,1,200.0,Maharashtra
15344,1,468.0187207,0,72.0,Maharashtra
15345,1,724.1501416,0,40.9,Maharashtra
15347,3,1265.822785,1,210.0,Maharashtra
15348,2,720.3918932,1,150.0,Maharashtra
15350,3,909.5318943,0,150.0,Maharashtra
15355,1,645.0012404,1,52.0,Maharashtra
15356,2,947.8672986,1,170.0,Maharashtra
15357,2,677.0153296,0,140.0,Maharashtra
15359,2,1160.513527,0,160.0,Maharashtra
15361,2,618.907628,1,120.0,Maharashtra
15362,1,425.0190307,0,67.0,Maharashtra
15363,1,560.0149337,1,60.0,Maharashtra
15364,3,1179.025752,1,190.0,Maharashtra
15365,1,635.0550381,1,45.0,Maharashtra
15366,3,1469.004015,1,300.0,Maharashtra
15367,2,1066.666667,1,160.0,Maharashtra
15370,1,463.6068614,0,100.0,Maharashtra
15372,3,1165.740931,1,170.0,Maharashtra
15373,3,1252.435291,1,180.0,Maharashtra
15374,2,656.3833279,0,140.0,Maharashtra
15376,1,670.0655499,1,46.0,Maharashtra
15378,2,1226.635514,1,210.0,Maharashtra
15379,1,649.9759268,1,54.0,Maharashtra
15380,2,1167.031364,0,160.0,Maharashtra
15381,1,630.0204757,1,40.0,Maharashtra
15383,2,929.0802106,1,150.0,Maharashtra
15385,1,369.5966576,0,69.0,Maharashtra
15386,2,737.2214941,1,180.0,Maharashtra
15388,1,390.0293255,0,39.9,Maharashtra
15390,2,675.8713913,1,140.0,Maharashtra
15393,3,1582.078218,0,250.0,Maharashtra
15394,1,620.0055112,1,45.0,Maharashtra
15395,4,1469.032789,0,250.0,Maharashtra
15398,1,535.0242742,1,54.0,Maharashtra
15400,1,449.9664204,1,67.0,Maharashtra
15402,1,600.0,1,120.0,Maharashtra
15404,2,1295.071911,0,190.0,Maharashtra
15406,1,590.010057,0,88.0,Maharashtra
15408,2,1109.139308,1,150.0,Maharashtra
15410,3,1100.473203,1,200.0,Maharashtra
15412,3,1599.680064,0,240.0,Maharashtra
15414,3,1600.0,1,220.0,Maharashtra
15415,5,5499.901787,1,1400.0,Maharashtra
15418,1,650.0426257,1,61.0,Maharashtra
15419,1,545.0,1,54.5,Maharashtra
15422,1,900.0195656,1,92.0,Maharashtra
15423,3,1654.081266,1,230.0,Maharashtra
15424,2,1334.546557,1,220.0,Maharashtra
15425,1,750.0,1,57.0,Maharashtra
15429,2,928.8884302,1,180.0,Maharashtra
15431,2,1250.052086,1,300.0,Maharashtra
15433,2,833.3333333,1,120.0,Maharashtra
15434,1,720.0,0,63.0,Maharashtra
15435,1,651.0094767,0,79.0,Maharashtra
15437,2,1000.0,1,160.0,Maharashtra
15438,4,1642.838114,0,370.0,Maharashtra
15439,1,690.0120752,1,40.0,Maharashtra
15440,1,685.0152905,1,56.0,Maharashtra
15441,1,650.0436596,1,67.0,Maharashtra
15442,3,1862.752403,1,250.0,Maharashtra
15443,3,1690.045631,1,300.0,Maharashtra
15445,2,668.859038,1,120.0,Maharashtra
15447,2,1045.279612,1,220.0,Maharashtra
15452,1,452.2933182,1,63.9,Maharashtra
15457,2,1114.714228,1,220.0,Maharashtra
15461,3,1852.964744,1,370.0,Maharashtra
15463,3,2257.88735,1,370.0,Maharashtra
15464,2,612.0047077,0,78.0,Maharashtra
15465,3,1870.07874,1,380.0,Maharashtra
15466,2,986.0216925,0,170.0,Maharashtra
15467,1,585.0234009,1,120.0,Maharashtra
15468,1,45302.48118,1,6500.0,Maharashtra
15469,1,690.0565348,0,83.0,Maharashtra
15470,1,565.0297925,1,55.0,Maharashtra
15472,3,1512.287335,1,200.0,Maharashtra
15473,4,2272.973266,1,420.0,Maharashtra
15474,3,1400.025455,1,330.0,Maharashtra
15475,3,997.2429166,1,170.0,Maharashtra
15476,2,747.8632479,0,140.0,Maharashtra
15478,1,437.552775,0,57.0,Maharashtra
15479,1,725.0042151,0,43.0,Maharashtra
15480,1,436.6430879,0,100.0,Maharashtra
15482,3,1299.949132,1,230.0,Maharashtra
15485,2,1066.666667,1,180.0,Maharashtra
15486,1,494.5954799,0,60.4,Maharashtra
15487,3,1422.008313,0,260.0,Maharashtra
15488,2,1341.96861,1,230.0,Maharashtra
15489,3,1756.146513,1,280.0,Maharashtra
15491,1,460.5319059,0,54.2,Maharashtra
15492,3,1210.036938,1,190.0,Maharashtra
15494,1,353.9941224,1,26.5,Maharashtra
15495,1,645.0572488,0,40.0,Maharashtra
15496,3,1316.559391,0,270.0,Maharashtra
15497,3,1985.294118,1,270.0,Maharashtra
15498,2,910.0455023,1,130.0,Maharashtra
15499,2,716.9970477,0,170.0,Maharashtra
15501,2,1133.243255,0,260.0,Maharashtra
15502,2,1090.884298,1,160.0,Maharashtra
15503,2,720.0288012,1,120.0,Maharashtra
15504,1,600.0,0,42.0,Maharashtra
15508,1,650.0056035,1,58.0,Maharashtra
15509,1,650.0397984,1,98.0,Maharashtra
15510,1,620.0770907,0,37.0,Maharashtra
15511,1,317.0178282,0,48.9,Maharashtra
15513,2,1211.020285,0,160.0,Maharashtra
15514,1,690.0726392,1,57.0,Maharashtra
15516,3,1690.024732,1,410.0,Maharashtra
15517,2,953.5413466,0,180.0,Maharashtra
15518,1,408.0095411,1,65.0,Maharashtra
15520,2,60725.97215,1,7980.0,Maharashtra
15521,2,681.0958075,1,180.0,Maharashtra
15523,3,2057.498749,1,370.0,Maharashtra
15526,1,650.0436596,0,67.0,Maharashtra
15528,2,645.6535775,1,110.0,Maharashtra
15529,3,1718.213058,1,270.0,Maharashtra
15530,3,1080.0,1,270.0,Maharashtra
15531,2,975.9271308,1,180.0,Maharashtra
15532,3,1587.061669,0,210.0,Maharashtra
15533,1,402.8461959,0,73.6,Maharashtra
15534,1,768.8448514,0,61.3,Maharashtra
15535,2,923.665633,1,140.0,Maharashtra
15538,1,700.0,1,35.7,Maharashtra
15539,1,575.0130685,1,55.0,Maharashtra
15540,3,1338.752092,1,280.0,Maharashtra
15541,1,655.0218341,1,42.0,Maharashtra
15542,2,750.0144234,1,130.0,Maharashtra
15543,2,1250.0,0,160.0,Maharashtra
15544,1,407.9545455,1,35.9,Maharashtra
15545,4,1982.957286,1,370.0,Maharashtra
15546,2,1076.627814,1,230.0,Maharashtra
15550,3,1050.0,0,210.0,Maharashtra
15551,2,742.4775303,1,190.0,Maharashtra
15552,2,996.0820772,0,150.0,Maharashtra
15553,1,549.9699235,1,64.0,Maharashtra
15554,3,1600.0,1,280.0,Maharashtra
15557,2,766.2144499,0,170.0,Maharashtra
15559,2,1300.040346,1,290.0,Maharashtra
15561,2,856.457691,1,150.0,Maharashtra
15562,1,650.0171057,0,57.0,Maharashtra
15563,4,3979.977023,1,970.0,Maharashtra
15565,2,950.0,1,190.0,Maharashtra
15566,1,618.004532,0,90.0,Maharashtra
15569,2,1168.861529,0,150.0,Maharashtra
15570,2,1004.408236,1,180.0,Maharashtra
15571,1,725.0268528,0,54.0,Maharashtra
15574,3,1794.292991,0,310.0,Maharashtra
15575,1,685.0,0,54.8,Maharashtra
15576,1,718.9468947,1,63.9,Maharashtra
15577,3,1686.568171,1,250.0,Maharashtra
15579,2,667.4453529,1,160.0,Maharashtra
15580,2,1006.036217,1,210.0,Maharashtra
15581,2,1301.034632,1,210.0,Maharashtra
15583,1,650.026001,1,75.0,Maharashtra
15585,1,444.7805008,1,100.0,Maharashtra
15586,1,630.01853,1,51.0,Maharashtra
15587,2,1030.927835,1,270.0,Maharashtra
15590,3,1420.454545,0,240.0,Maharashtra
15591,2,900.0276932,0,130.0,Maharashtra
15592,2,1236.979167,0,190.0,Maharashtra
15593,2,1120.547299,1,190.0,Maharashtra
15594,2,1371.087928,1,230.0,Maharashtra
15596,3,1868.360647,1,350.0,Maharashtra
15597,1,629.0363164,1,150.0,Maharashtra
15599,2,1250.0,1,220.0,Maharashtra
15600,3,1490.075036,1,280.0,Maharashtra
15603,1,650.0,1,65.0,Maharashtra
15605,1,440.8128158,1,41.0,Maharashtra
15606,3,1247.549456,1,210.0,Maharashtra
15608,3,1590.574374,1,270.0,Maharashtra
15611,1,699.9923914,1,92.0,Maharashtra
15613,1,45284.08689,1,6400.0,Maharashtra
15614,3,1237.946312,1,190.0,Maharashtra
15615,4,1556.454841,0,350.0,Maharashtra
15617,1,549.973559,1,52.0,Maharashtra
15618,2,1112.842199,0,150.0,Maharashtra
15621,1,427.0132281,0,92.0,Maharashtra
15622,2,932.579955,1,170.0,Maharashtra
15624,3,1180.952381,1,310.0,Maharashtra
15625,2,1200.0,1,240.0,Maharashtra
15626,1,575.0244114,1,53.0,Maharashtra
15627,3,1660.050523,1,230.0,Maharashtra
15628,3,1714.63564,1,420.0,Maharashtra
15629,2,998.2807387,1,180.0,Maharashtra
15630,2,969.6969697,1,160.0,Maharashtra
15631,3,1172.136638,0,210.0,Maharashtra
15632,1,602.6051082,1,130.0,Maharashtra
15633,2,706.4641469,0,100.0,Maharashtra
15634,1,557.1323452,0,53.0,Maharashtra
15638,2,878.141043,1,130.0,Maharashtra
15639,1,410.0084104,0,58.5,Maharashtra
15640,3,1850.070303,1,250.0,Maharashtra
15644,1,649.9837504,1,60.0,Maharashtra
15646,1,550.0222982,0,37.0,Maharashtra
15647,1,649.9368117,1,36.0,Maharashtra
15648,1,399.9407495,0,27.0,Maharashtra
15649,1,700.0145836,1,48.0,Maharashtra
15651,2,1215.64482,1,230.0,Maharashtra
15653,4,1900.057002,1,400.0,Maharashtra
15655,3,1447.789105,1,240.0,Maharashtra
15656,2,1050.006563,1,160.0,Maharashtra
15658,2,831.2551953,1,150.0,Maharashtra
15659,1,450.0,1,27.0,Maharashtra
15660,1,353.0286139,0,38.0,Maharashtra
15662,1,469.4835681,0,100.0,Maharashtra
15663,4,2855.977152,1,420.0,Maharashtra
15665,2,671.6561121,0,140.0,Maharashtra
15667,1,317.0064644,0,51.0,Maharashtra
15668,2,960.0384015,0,160.0,Maharashtra
15669,3,1975.113569,1,300.0,Maharashtra
15670,3,1537.9686,0,240.0,Maharashtra
15671,3,1064.584812,1,150.0,Maharashtra
15672,1,545.0581395,1,45.0,Maharashtra
15673,3,1650.071124,1,290.0,Maharashtra
15675,1,39361.75105,0,8560.0,Maharashtra
15676,3,906.0315817,0,140.0,Maharashtra
15679,2,966.1213448,0,150.0,Maharashtra
15681,2,1371.087928,1,230.0,Maharashtra
15682,1,680.0151114,1,54.0,Maharashtra
15683,3,1165.660998,1,170.0,Maharashtra
15685,2,1091.703057,0,150.0,Maharashtra
15686,4,3181.818182,1,630.0,Maharashtra
15687,1,478.121175,0,62.5,Maharashtra
15688,3,1145.387905,1,150.0,Maharashtra
15689,2,964.585917,1,140.0,Maharashtra
15690,3,906.0159459,1,150.0,Maharashtra
15691,3,1811.76252,1,390.0,Maharashtra
15693,3,1500.032609,0,230.0,Maharashtra
15694,2,1100.608572,1,170.0,Maharashtra
15697,1,583.0223881,0,75.0,Maharashtra
15698,1,438.9362251,1,34.0,Maharashtra
15701,3,1082.446329,0,180.0,Maharashtra
15703,1,600.035823,0,33.5,Maharashtra
15704,1,630.0029647,1,85.0,Maharashtra
15705,1,396.0194963,0,78.0,Maharashtra
15706,1,610.0057316,1,74.5,Maharashtra
15708,3,901.0919114,0,170.0,Maharashtra
15711,3,1728.081321,1,340.0,Maharashtra
15712,1,620.0177148,1,49.0,Maharashtra
15713,3,2465.656921,0,420.0,Maharashtra
15714,1,650.0221598,0,88.0,Maharashtra
15716,5,4000.0,1,1000.0,Maharashtra
15717,1,570.0171005,1,90.0,Maharashtra
15722,3,1279.962765,1,220.0,Maharashtra
15723,1,414.9715216,0,51.0,Maharashtra
15725,2,722.9832572,1,95.0,Maharashtra
15726,4,1905.056122,1,370.0,Maharashtra
15732,3,1244.010321,1,270.0,Maharashtra
15733,2,950.0059375,1,240.0,Maharashtra
15734,2,1322.910403,1,220.0,Maharashtra
15735,1,450.0061645,0,73.0,Maharashtra
15736,3,1460.624011,0,360.0,Maharashtra
15738,1,761.0350076,0,90.0,Maharashtra
15740,2,799.6801279,1,120.0,Maharashtra
15746,1,428.3572499,0,100.0,Maharashtra
15747,2,755.3820974,1,120.0,Maharashtra
15752,2,1017.408998,1,180.0,Maharashtra
15754,1,599.8998498,1,59.9,Maharashtra
15755,1,645.0291799,1,63.0,Maharashtra
15761,2,649.0588646,0,130.0,Maharashtra
15764,1,635.0792065,1,44.5,Maharashtra
15765,3,932.8358209,0,140.0,Maharashtra
15766,2,1059.322034,0,130.0,Maharashtra
